Luxembourg,0 bbl (1 January 2013 est.)
Macau,0 bbl (1 January 2013 est.)
Macedonia,0 bbl (1 January 2013 est. est.)
Madagascar,0 bbl (1 January 2013 est.)
Malawi,0 bbl (1 January 2013 est.)
Malaysia,4 billion bbl (1 January 2013 est.)
Maldives,0 bbl (1 January 2013 est.)
Mali,0 bbl (1 January 2013 est.)
Malta,0 bbl
Mauritania,20 million bbl (1 January 2013 est.)
Mauritius,0 bbl (1 January 2013 est.)
Mexico,10.26 billion bbl (1 January 2013 est.)
Moldova,"7,330 bbl (1 January 2013 est.)"
Mongolia,NA bbl
Montenegro,0 bbl (1 January 2012 est.)
Montserrat,0 bbl (1 January 2013 est.)
Morocco,"680,000 bbl (1 January 2013 est.)"
Mozambique,0 bbl (1 January 2013 est.)
Namibia,0 bbl (1 January 2013 est.)
Nauru,0 bbl (1 January 2013 est.)
Nepal,0 bbl (1 January 2013 est.)
Netherlands,352 million bbl (1 January 2013 est.)
New Caledonia,0 bbl (1 January 2013 est.)
New Zealand,81.4 million bbl (1 January 2013 est.)
Nicaragua,0 bbl (1 January 2013 est.)
Niger,NA bbl (1 January 2013 est.)
Nigeria,37.2 billion bbl (1 January 2013 est.)
Niue,0 bbl (1 January 2013 est.)
Norway,5.366 billion bbl (1 January 2010 est.)
Oman,5.5 billion bbl (1 January 2013 est.)
Pakistan,247.5 million bbl (1 January 2013 est.)
Panama,0 bbl (1 January 2010 est.)
Papua New Guinea,154.3 million bbl (1 January 2013 est.)
Paraguay,0 bbl (1 January 2013 est.)
Peru,579.2 million bbl (1 January 2013 est.)
Philippines,138.5 million bbl (1 January 2013 est.)
Poland,156.5 million bbl (1 January 2010 est.)
Portugal,0 bbl (1 January 2013 est.)
Puerto Rico,0 bbl (1 January 2013 est.)
Qatar,25.38 billion bbl (1 January 2013 est.)
Romania,600 million bbl (1 January 2013 est.)
Russia,80 billion bbl (1 January 2013 est.)
Rwanda,0 bbl (1 January 2013 est.)
"Saint Helena, Ascension, and Tristan da Cunha",0 bbl (1 January 2013 est.)
Saint Kitts and Nevis,0 bbl (1 January 2013 est.)
Saint Lucia,0 bbl (1 January 2013 est.)
Saint Pierre and Miquelon,0 bbl (1 January 2013 est.)
Saint Vincent and the Grenadines,0 bbl (1 January 2013 est.)
Samoa,0 bbl (1 January 2013 est.)
Sao Tome and Principe,0 bbl (1 January 2010 est.)
Saudi Arabia,267.9 billion bbl (1 January 2013 est.)
Senegal,0 bbl (1 January 2013 est.)
Serbia,77.5 million bbl (1 January 2013 est.)
Seychelles,0 bbl (1 January 2010 est.)
Sierra Leone,0 bbl (1 January 2013 est.)
Singapore,0 bbl (1 January 2013 est.)
Slovakia,9 million bbl (1 January 2013 est.)
Slovenia,0 bbl (1 January 2013 est.)
Solomon Islands,0 bbl (1 January 2013 est.)
Somalia,0 bbl (1 January 2013 est.)
South Africa,15 million bbl (1 January 2013 est.)
South Sudan,3.75 billion bbl (1 January 2013 est.)
Spain,150 million bbl (1 January 2013 est.)
Sri Lanka,0 bbl (1 January 2013 est.)
Sudan,1.25 billion bbl (1 January 2013 est.)
Suriname,76.8 million bbl (1 January 2013 est.)
Swaziland,0 bbl (1 January 2010 est.)
Sweden,0 bbl (1 January 2013 est.)
Switzerland,0 bbl (1 January 2013 est.)
Syria,2.5 billion bbl (1 January 2013 est.)
Taiwan,2.38 million bbl (1 January 2013 est.)
Tajikistan,12 million bbl (1 January 2013 est.)
Tanzania,0 bbl
Thailand,453.3 million bbl (1 January 2013 est.)
Timor-Leste,0 bbl (1 January 2013 est.)
Togo,0 bbl (1 January 2013 est.)
Tokelau,0 bbl (1 January 2013 est.)
Tonga,0 bbl (1 January 2010 est.)
Trinidad and Tobago,728.3 million bbl (1 January 2013 est.)
Tunisia,425 million bbl (1 January 2013 est.)
Turkey,270.4 million bbl (1 January 2013 est.)
Turkmenistan,600 million bbl (1 January 2013 est.)
Turks and Caicos Islands,0 bbl (1 January 2013 est.)
Uganda,2.5 billion bbl (1 January 2010 est.)
Ukraine,395 million bbl (1 January 2013 est.)
United Arab Emirates,97.8 billion bbl (1 January 2013 est.)
United Kingdom,3.122 billion bbl (1 January 2013 est.)
United States,20.68 billion bbl (1 January 2013 est.)
Uruguay,0 bbl (1 January 2009 est.)
Uzbekistan,594 million bbl (1 January 2013 est.)
Vanuatu,0 bbl (1 January 2013 est.)
Venezuela,297.6 billion bbl (1 January 2013 est.)
Vietnam,4.4 billion bbl (1 January 2013 est.)
Virgin Islands,0 bbl (1 January 2013 est.)
West Bank,0 bbl (1 January 2009 est.)
Western Sahara,0 bbl (1 January 2013 est.)
World,1.63 trillion bbl (1 January 2013 est.)
Yemen,3 billion bbl (1 January 2013 est.)
Zambia,0 bbl (1 January 2013 est.)
Zimbabwe,0 bbl (1 January 2013 est.)
